,Customer_ID,Card_type,City,Gender,Credit_limit,Balance,Payments,Purchases,Oneoff_purchases,Installment_purchases,Cash_advance,Purchase_frequency,Oneoff_purchase_frequency,Purchase_installment_frequency
1339,C11384,Gold,Kolkata,Male,6000.0,162.905422,2733.152899,1600.0,0.0,1171.59375,0.0,0.666667,0.0,0.666667
1340,C11385,Silver,Pune,Female,1500.0,80.363442,2373.35922,2370.44,47.5,1171.59375,0.0,1.0,0.083333,1.0
1341,C11386,Platinum,Delhi,Male,12000.0,4942.9272155,2294.481074,246.56,246.56,0.0,2784.5528481250003,0.25,0.25,0.0
1342,C11387,Gold,Kolkata,Male,7500.0,4942.9272155,3376.37909,2715.8725000000004,1443.5124999999998,490.66,0.0,1.0,0.75,0.583333
1343,C11388,Gold,Kolkata,Male,7500.0,319.388468,1907.796411,1674.9,689.23,985.67,0.0,1.0,0.75,0.833333
1344,C11389,Gold,Kolkata,Male,6000.0,61.976914,806.587482,401.63,401.63,0.0,0.0,0.5,0.5,0.0
1345,C11390,Platinum,Bengaluru,Male,11000.0,4942.9272155,1648.391392,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
1346,C11391,Silver,Pune,Female,1700.0,661.135323,239.759567,568.81,141.69,427.12,618.55338,0.75,0.083333,0.666667
1347,C11392,Gold,Kolkata,Male,7500.0,130.977369,493.086038,527.0,415.0,112.0,0.0,0.416667,0.25,0.083333
1348,C11394,Silver,Chennai,Male,3500.0,831.404268,4177.921542875,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
1349,C11395,Platinum,Delhi,Male,12500.0,2153.498372,4059.3757,2715.8725000000004,1443.5124999999998,1171.59375,2399.569867,1.0,0.5,1.0
1350,C11396,Gold,Bengaluru,Female,9500.0,4942.9272155,2016.609163,968.26,734.32,233.94,2784.5528481250003,0.916667,0.75,0.416667
1351,C11397,Titanium,Delhi,Female,13850.0,148.826903,4177.921542875,2715.8725000000004,1443.5124999999998,0.0,47.494639,0.583333,0.583333,0.0
1352,C11398,Silver,Pune,Female,1200.0,15.730229,179.844127,163.24,55.0,108.24,0.0,1.0,0.083333,1.0
1353,C11399,Gold,Kolkata,Male,7000.0,177.268927,1590.946442,429.88,429.88,0.0,0.0,0.25,0.25,0.0
1354,C11400,Silver,Chennai,Male,3000.0,20.933565,315.301272,295.32,0.0,295.32,0.0,0.333333,0.0,0.333333
1355,C11401,Silver,Pune,Female,1200.0,920.872172,119.369967,296.64,130.0,166.64,944.088231,0.555556,0.111111,0.333333
1356,C11402,Gold,Chennai,Male,4500.0,4240.449485,539.231042,2715.8725000000004,1443.5124999999998,0.0,48.46298,0.428571,0.428571,0.0
1357,C11403,Platinum,Bengaluru,Male,11500.0,4427.994044,1110.44826,1039.49,876.49,163.0,621.991582,1.0,0.666667,0.833333
1358,C11404,Platinum,Bengaluru,Male,10000.0,187.2126,1681.194004,1807.08,967.08,840.0,0.0,1.0,0.416667,0.916667
1359,C11405,Platinum,Delhi,Male,12000.0,4942.9272155,2428.847512,0.0,0.0,0.0,2034.051299,0.0,0.0,0.0
1360,C11406,Gold,Kolkata,Male,7000.0,1186.928037,2565.252377,2178.0,1443.5124999999998,631.5,0.0,1.0,0.75,0.333333
1361,C11407,Titanium,Delhi,Female,13850.0,85.053515,2326.997535,1244.7,1018.98,225.72,1073.640822,1.0,0.75,0.583333
1362,C11408,Silver,Chennai,Male,4000.0,2054.372848,1020.782939,833.28,0.0,833.28,0.0,1.0,0.0,1.0
1363,C11409,Silver,Chennai,Male,4000.0,60.835983,1499.855842,1151.45,0.0,1151.45,0.0,0.416667,0.0,0.333333
1364,C11410,Silver,Pune,Female,1500.0,1438.46998,298.435921,0.0,0.0,0.0,88.409075,0.0,0.0,0.0
1365,C11411,Platinum,Delhi,Male,13500.0,4942.9272155,1684.800793,0.0,0.0,0.0,965.726556,0.0,0.0,0.0
1366,C11412,Silver,Pune,Female,1000.0,746.693629,1693.123192,615.2,0.0,615.2,0.0,1.0,0.0,0.916667
1367,C11413,Gold,Bengaluru,Female,9000.0,4183.877488,4177.921542875,353.75,0.0,353.75,2784.5528481250003,0.833333,0.0,0.833333
1368,C11414,Gold,Chennai,Male,4500.0,1140.787563,2139.874585,2715.8725000000004,1443.5124999999998,700.05,0.0,0.833333,0.166667,0.75
1369,C11415,Platinum,Delhi,Male,12000.0,281.469522,2463.043567,2500.03,1443.5124999999998,329.77,0.0,0.916667,0.75,0.416667
1370,C11416,Gold,Bengaluru,Female,8500.0,73.507271,999.607298,890.45,890.45,0.0,0.0,1.0,0.75,0.0
1371,C11417,Gold,Kolkata,Male,6000.0,2297.696272,651.887762,2715.8725000000004,1443.5124999999998,174.0,284.17727,0.416667,0.25,0.25
1372,C11418,Silver,Chennai,Male,4000.0,1064.037564,2427.690302,55.52,0.0,55.52,0.0,0.4,0.0,0.3
1373,C11419,Gold,Bengaluru,Female,8500.0,2792.534256,4177.921542875,2715.8725000000004,1443.5124999999998,0.0,0.0,0.416667,0.416667,0.0
1374,C11420,Gold,Kolkata,Male,6500.0,606.246031,1745.666361,2715.8725000000004,1443.5124999999998,1171.59375,914.843621,0.833333,0.166667,0.75
1375,C11421,Gold,Kolkata,Male,6000.0,65.253182,1558.234063,1027.41,1027.41,0.0,0.0,0.25,0.25,0.0
1376,C11422,Silver,Pune,Male,2500.0,73.532797,1558.325533,1185.3,661.3,524.0,215.945221,0.333333,0.166667,0.25
1377,C11423,Titanium,Delhi,Female,13850.0,23.956905,410.798862,186.05,186.05,0.0,0.0,0.416667,0.416667,0.0
1378,C11424,Gold,Kolkata,Male,7500.0,4098.215967,922.08551,0.0,0.0,0.0,1665.296793,0.0,0.0,0.0
1379,C11425,Gold,Bengaluru,Female,8500.0,1916.470203,577.247923,380.0,0.0,380.0,0.0,0.5,0.0,0.416667
1380,C11426,Gold,Kolkata,Male,7000.0,21.639571,3692.246322,191.7,0.0,191.7,0.0,0.666667,0.0,0.666667
1381,C11427,Platinum,Delhi,Female,13850.0,841.398158,1198.790549,860.2,264.35,595.85,0.0,0.75,0.166667,0.666667
1382,C11428,Gold,Kolkata,Male,6500.0,3857.747562,4177.921542875,777.92,391.45,386.47,274.019905,1.0,0.083333,1.0
1383,C11429,Silver,Pune,Female,2300.0,1920.231187,625.532634,167.08,167.08,0.0,132.902662,0.166667,0.166667,0.0
1384,C11430,Silver,Chennai,Male,4000.0,304.664917,2875.007088,2601.67,1443.5124999999998,93.1,0.0,0.666667,0.583333,0.083333
1385,C11431,Silver,Chennai,Male,3000.0,1.753241,704.789521,0.0,0.0,0.0,390.92983,0.0,0.0,0.0
1386,C11432,Silver,Chennai,Male,3000.0,1.599053,356.465959,188.0,188.0,0.0,149.167024,0.083333,0.083333,0.0
1387,C11433,Gold,Bengaluru,Female,9000.0,4942.9272155,2299.218749,148.29,148.29,0.0,2784.5528481250003,0.083333,0.083333,0.0
1388,C11434,Silver,Chennai,Male,3000.0,198.31397,90.1719,487.61,487.61,0.0,0.0,0.166667,0.166667,0.0
1389,C11435,Silver,Chennai,Male,3000.0,2712.176691,659.76111,0.0,0.0,0.0,1835.81077,0.0,0.0,0.0
1390,C11436,Silver,Pune,Male,2500.0,14.434808,216.922698,237.48,0.0,237.48,0.0,1.0,0.0,1.0
1391,C11437,Silver,Pune,Female,1500.0,1376.24407,685.228947,0.0,0.0,0.0,501.208665,0.0,0.0,0.0
1392,C11438,Silver,Chennai,Male,3000.0,164.684836,825.929531,622.9,622.9,0.0,464.882608,0.545455,0.545455,0.0
1393,C11439,Gold,Bengaluru,Female,8000.0,2837.112414,660.781751,0.0,0.0,0.0,99.965503,0.0,0.0,0.0
1394,C11440,Silver,Chennai,Male,4000.0,931.047119,415.139393,494.0,444.0,50.0,0.0,0.333333,0.25,0.083333
1395,C11441,Gold,Kolkata,Male,6500.0,438.753147,867.534492,1252.1,1057.1,195.0,0.0,1.0,0.75,0.416667
1396,C11442,Silver,Chennai,Male,3000.0,364.398745,763.738703,1087.66,561.06,526.6,0.0,0.916667,0.583333,0.833333
1397,C11443,Silver,Chennai,Male,3000.0,2135.365916,565.655851,0.0,0.0,0.0,1884.671403,0.0,0.0,0.0
1398,C11444,Silver,Chennai,Male,3000.0,27.164388,446.722613,554.35,464.63,89.72,0.0,1.0,0.75,0.166667
1399,C11445,Platinum,Delhi,Male,12000.0,468.693449,4177.921542875,2715.8725000000004,1443.5124999999998,918.68,0.0,1.0,0.416667,1.0
1400,C11446,Silver,Pune,Male,2600.0,1080.956258,3078.374295,386.78,386.78,0.0,2208.470306,0.333333,0.333333,0.0
1401,C11447,Silver,Pune,Male,2500.0,2849.47477,3909.150905,574.92,0.0,574.92,0.0,1.0,0.0,1.0
1402,C11448,Silver,Pune,Female,1000.0,584.287125,1029.191073,0.0,0.0,0.0,918.151142,0.0,0.0,0.0
1403,C11449,Gold,Kolkata,Male,5000.0,3304.829014,1411.392046,2577.7,1443.5124999999998,0.0,0.0,0.583333,0.583333,0.0
1404,C11450,Silver,Pune,Female,2000.0,39.665224,295.676965,265.92,0.0,265.92,0.0,0.916667,0.0,0.916667
1405,C11451,Gold,Bengaluru,Female,8000.0,83.279708,1846.833247,899.73,899.73,0.0,0.0,0.333333,0.333333,0.0
1406,C11452,Gold,Bengaluru,Female,8000.0,227.636073,2597.767395,2715.8725000000004,1070.12,1171.59375,0.0,1.0,0.666667,0.916667
1407,C11453,Silver,Pune,Female,1000.0,928.666372,1374.841601,0.0,0.0,0.0,1148.992175,0.0,0.0,0.0
1408,C11454,Platinum,Bengaluru,Male,10500.0,57.764354,712.993271,454.2,0.0,454.2,0.0,0.5,0.0,0.416667
1409,C11455,Silver,Chennai,Male,4000.0,116.626679,606.890738,533.99,178.8,355.19,0.0,0.916667,0.5,0.666667
1410,C11456,Platinum,Delhi,Male,12000.0,4942.9272155,1919.111579,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
1411,C11457,Gold,Kolkata,Male,6000.0,4007.32326,4177.921542875,2715.8725000000004,1317.01,1171.59375,513.286838,1.0,0.5,1.0
1412,C11458,Gold,Bengaluru,Female,9000.0,972.665818,4177.921542875,2715.8725000000004,1443.5124999999998,1171.59375,0.0,1.0,0.75,1.0
1413,C11459,Silver,Pune,Female,1000.0,697.525591,134.938594,462.38,45.65,416.73,345.3272,0.5,0.083333,0.5
1414,C11460,Gold,Kolkata,Male,7500.0,4279.153917,836.921157,1006.17,1006.17,0.0,0.0,0.3,0.3,0.0
1415,C11461,Gold,Bengaluru,Female,8500.0,920.922411,2219.82375,1227.93,459.55,768.38,0.0,0.916667,0.166667,0.916667
1416,C11463,Silver,Chennai,Male,3000.0,3308.148118,3396.558042,2715.8725000000004,160.0,1171.59375,2567.221138,0.916667,0.083333,0.833333
1417,C11464,Gold,Kolkata,Male,6500.0,19.945714,734.613034,170.0,170.0,0.0,0.0,0.083333,0.083333,0.0
1418,C11466,Silver,Pune,Female,1800.0,868.98325,1962.562543,1104.65,1104.65,0.0,1180.074937,0.416667,0.416667,0.0
1419,C11467,Gold,Kolkata,Male,7500.0,0.001214,231.081616,0.0,0.0,0.0,39.610415,0.0,0.0,0.0
1420,C11468,Gold,Bengaluru,Female,9000.0,311.357,2395.548466,2283.07,1443.5124999999998,0.0,0.0,0.666667,0.666667,0.0
1421,C11469,Silver,Chennai,Male,3800.0,21.986298,1448.573986,568.78,208.78,360.0,0.0,0.416667,0.083333,0.333333
1422,C11470,Gold,Chennai,Male,4500.0,1245.890862,4177.921542875,2715.8725000000004,1443.5124999999998,1171.59375,0.0,0.833333,0.5,0.75
1423,C11471,Silver,Chennai,Male,4000.0,867.444685,4177.921542875,2715.8725000000004,1443.5124999999998,1171.59375,0.0,1.0,0.75,0.666667
1424,C11472,Platinum,Delhi,Male,12000.0,4942.9272155,3732.923009,1945.95,0.0,1171.59375,2784.5528481250003,0.833333,0.0,0.833333
1425,C11473,Silver,Pune,Female,2100.0,31.973194,114.614967,94.53,94.53,0.0,0.0,0.083333,0.083333,0.0
1426,C11474,Gold,Kolkata,Male,6000.0,112.973151,552.938783,0.0,0.0,0.0,152.483846,0.0,0.0,0.0
1427,C11475,Gold,Kolkata,Male,7500.0,1337.162883,3394.95009,2715.8725000000004,1443.5124999999998,1171.59375,0.0,0.75,0.083333,0.666667
1428,C11476,Silver,Pune,Female,1800.0,1738.553751,440.33622,0.0,0.0,0.0,90.195376,0.0,0.0,0.0
1429,C11477,Gold,Kolkata,Male,5000.0,449.556041,4177.921542875,143.0,143.0,0.0,1135.028534,0.083333,0.083333,0.0
1430,C11478,Silver,Pune,Female,1000.0,1227.548135,133.36143,322.0,0.0,322.0,0.0,0.583333,0.0,0.583333
1431,C11479,Gold,Kolkata,Male,7000.0,48.213487,341.196389,403.1,403.1,0.0,0.0,0.666667,0.666667,0.0
1432,C11480,Gold,Kolkata,Male,6000.0,58.949864,1694.490864,2074.57,998.17,1076.4,0.0,0.916667,0.583333,0.5
1433,C11481,Titanium,Delhi,Female,13850.0,1367.479599,4177.921542875,2715.8725000000004,0.0,1171.59375,0.0,0.75,0.0,0.75
1434,C11482,Platinum,Delhi,Female,13850.0,2920.392514,3319.325665,2673.73,1221.6,1171.59375,2784.5528481250003,1.0,0.333333,1.0
1435,C11483,Platinum,Bengaluru,Male,10500.0,4942.9272155,2373.476104,479.98,479.98,0.0,2784.5528481250003,0.083333,0.083333,0.0
1436,C11484,Silver,Chennai,Male,4200.0,1887.119184,1534.31902,2450.73,1443.5124999999998,1000.0,0.0,0.583333,0.166667,0.416667
1437,C11485,Gold,Bengaluru,Female,9000.0,67.32184,526.120039,685.15,567.65,117.5,0.0,1.0,0.75,0.416667
1438,C11486,Gold,Kolkata,Male,5500.0,912.857498,95.682798,831.03,93.0,738.03,0.0,0.571429,0.285714,0.714286
1439,C11487,Platinum,Bengaluru,Male,11000.0,961.391452,1906.997697,2715.8725000000004,1443.5124999999998,791.8,0.0,1.0,0.75,0.75
1440,C11488,Silver,Pune,Female,1500.0,1455.84622,1226.999404,592.82,450.49,142.33,433.604875,0.75,0.333333,0.5
1441,C11489,Silver,Chennai,Male,3750.0,44.687434,717.927436,679.0,620.0,59.0,0.0,0.333333,0.083333,0.166667
1442,C11490,Platinum,Bengaluru,Male,10500.0,4942.9272155,2070.710343,220.74,0.0,220.74,2784.5528481250003,0.25,0.0,0.166667
1443,C11491,Gold,Bengaluru,Female,9500.0,2337.713483,1004.760912,773.7,773.7,0.0,0.0,0.833333,0.75,0.0
1444,C11492,Gold,Kolkata,Male,7000.0,619.375758,4177.921542875,2715.8725000000004,1443.5124999999998,200.84,0.0,1.0,0.75,0.5
1445,C11493,Gold,Bengaluru,Female,8500.0,1168.007346,946.105536,539.0,39.0,500.0,0.0,0.545455,0.090909,0.454545
1446,C11494,Silver,Pune,Male,2500.0,556.359504,1248.404553,1111.12,0.0,1111.12,0.0,0.833333,0.0,0.833333
1447,C11495,Titanium,Mumbai,Male,13850.0,4942.9272155,4177.921542875,2715.8725000000004,1443.5124999999998,492.3,0.0,1.0,0.75,0.583333
1448,C11496,Gold,Kolkata,Male,6000.0,1.198223,304.637365,317.02,149.97,167.05,0.0,0.916667,0.75,0.666667
1449,C11497,Silver,Pune,Male,2500.0,2492.985289,1577.510657,74.5,0.0,74.5,751.596843,0.083333,0.0,0.083333
1450,C11498,Platinum,Delhi,Male,13850.0,4942.9272155,3967.893848,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
1451,C11499,Platinum,Bengaluru,Male,10500.0,4116.869029,4177.921542875,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
1452,C11500,Silver,Pune,Female,1900.0,1117.368286,667.050505,972.38,0.0,972.38,0.0,1.0,0.0,1.0
1453,C11501,Gold,Bengaluru,Female,9000.0,4942.9272155,4177.921542875,942.68,942.68,0.0,2432.714654,0.181818,0.181818,0.0
1454,C11502,Titanium,Delhi,Female,13850.0,916.63778,4177.921542875,2715.8725000000004,1443.5124999999998,1171.59375,0.0,1.0,0.75,1.0
1455,C11503,Silver,Pune,Male,2500.0,63.685705,676.624615,690.84,0.0,690.84,0.0,1.0,0.0,1.0
1456,C11504,Silver,Pune,Female,1000.0,965.605202,398.080493,215.0,215.0,0.0,0.0,0.25,0.25,0.0
1457,C11505,Silver,Pune,Female,1000.0,173.658581,977.652258,1210.0,0.0,1171.59375,0.0,1.0,0.0,0.875
1458,C11506,Platinum,Delhi,Male,13850.0,4.382924,4177.921542875,130.24,0.0,152.24,0.0,0.083333,0.0,0.083333
1459,C11507,Gold,Kolkata,Male,6500.0,1708.478796,449.234708,1406.14,993.0,413.14,0.0,1.0,0.416667,0.916667
1460,C11508,Gold,Bengaluru,Female,8500.0,222.321892,2222.490788,2417.54,1443.5124999999998,708.4,0.0,0.75,0.333333,0.5
1461,C11509,Gold,Bengaluru,Female,8500.0,465.033038,506.365178,247.36,247.36,0.0,2784.5528481250003,0.25,0.25,0.0
1462,C11510,Platinum,Bengaluru,Male,11500.0,4942.9272155,1337.056317,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
1463,C11511,Gold,Kolkata,Male,7000.0,668.102701,4177.921542875,2715.8725000000004,1443.5124999999998,1171.59375,0.0,1.0,0.75,1.0
1464,C11512,Gold,Bengaluru,Female,8500.0,4146.527042,911.108606,178.0,178.0,0.0,764.579554,0.083333,0.083333,0.0
1465,C11513,Gold,Bengaluru,Female,8000.0,1687.08958,3606.985963,2715.8725000000004,1443.5124999999998,526.0,0.0,1.0,0.75,0.416667
1466,C11514,Gold,Kolkata,Male,7000.0,1995.089853,3348.095046,2715.8725000000004,1443.5124999999998,934.84,0.0,1.0,0.75,0.272727
1467,C11515,Silver,Pune,Female,2000.0,1818.447016,757.096312,413.0,333.0,80.0,1819.479671,0.454545,0.181818,0.272727
1468,C11516,Silver,Pune,Female,500.0,33.225168,736.122329,655.15,595.42,59.73,109.490343,1.0,0.75,0.166667
1469,C11517,Silver,Chennai,Male,3000.0,1060.736973,3812.753505,0.0,0.0,0.0,2495.298926,0.0,0.0,0.0
1470,C11518,Gold,Kolkata,Male,5500.0,129.613905,1958.462851,1083.04,1083.04,0.0,0.0,0.333333,0.333333,0.0
1471,C11519,Gold,Chennai,Male,4500.0,262.106758,2489.949174,2625.84,1443.5124999999998,0.0,0.0,1.0,0.75,0.0
1472,C11520,Gold,Kolkata,Male,7500.0,27.694103,611.396021,474.96,0.0,474.96,0.0,0.333333,0.0,0.222222
1473,C11522,Silver,Pune,Female,1000.0,294.381106,542.108571,828.0,0.0,828.0,0.0,0.6,0.0,0.5
1474,C11523,Gold,Kolkata,Male,5500.0,1895.786893,1095.198415,2131.31,510.65,1171.59375,0.0,1.0,0.666667,0.916667
1475,C11524,Silver,Chennai,Male,3000.0,2550.528085,674.847656,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
1476,C11526,Platinum,Bengaluru,Male,10500.0,2475.660894,511.059528,440.0,440.0,0.0,0.0,0.272727,0.272727,0.0
1477,C11527,Gold,Bengaluru,Female,8000.0,1499.19943,2961.631164,2715.8725000000004,1443.5124999999998,374.9,0.0,1.0,0.75,0.833333
1478,C11528,Platinum,Bengaluru,Male,10400.0,3181.996689,4177.921542875,2046.06,1443.5124999999998,440.44,565.897178,1.0,0.583333,0.916667
1479,C11529,Gold,Kolkata,Male,7500.0,39.761286,3327.955123,2715.8725000000004,1027.72,1171.59375,0.0,1.0,0.75,1.0
1480,C11530,Silver,Pune,Female,1600.0,22.794308,119.909635,12.0,12.0,0.0,0.0,0.083333,0.083333,0.0
1481,C11531,Silver,Chennai,Male,4000.0,2118.52034,1420.257435,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
1482,C11532,Gold,Chennai,Male,4500.0,2629.928623,4177.921542875,2715.8725000000004,1443.5124999999998,811.12,95.275458,0.916667,0.75,0.416667
1483,C11533,Silver,Pune,Female,1200.0,1057.585071,1083.253347,1008.3,1008.3,0.0,0.0,0.916667,0.75,0.0
1484,C11534,Gold,Kolkata,Male,7000.0,180.315352,1609.27261,1642.26,446.32,1171.59375,47.031268,1.0,0.25,0.833333
1485,C11536,Gold,Kolkata,Male,7000.0,2402.800575,3590.813278,0.0,0.0,0.0,481.288304,0.0,0.0,0.0
1486,C11537,Platinum,Delhi,Male,12500.0,3241.29164,1441.367488,1119.56,0.0,1119.56,2784.5528481250003,1.0,0.0,0.916667
1487,C11538,Gold,Bengaluru,Female,9000.0,4942.9272155,1068.212206,911.56,683.0,228.56,2784.5528481250003,0.833333,0.666667,0.75
1488,C11539,Silver,Pune,Male,2500.0,937.434519,993.196174,1124.88,1085.63,39.25,0.0,0.416667,0.333333,0.083333
1489,C11540,Gold,Kolkata,Male,5000.0,4804.072481,1589.654582,0.0,0.0,0.0,1116.128466,0.0,0.0,0.0
1490,C11541,Gold,Kolkata,Male,5000.0,1177.125233,4177.921542875,2715.8725000000004,1443.5124999999998,1171.59375,0.0,1.0,0.75,0.5
1491,C11542,Gold,Bengaluru,Female,8000.0,4393.185874,4177.921542875,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
1492,C11543,Silver,Pune,Female,1800.0,1695.84301,708.699641,317.4,64.9,252.5,215.132661,0.25,0.083333,0.25
1493,C11544,Silver,Pune,Female,2000.0,1830.571451,2338.783266,737.67,737.67,0.0,1781.484344,0.25,0.25,0.0
1494,C11545,Gold,Chennai,Male,4500.0,167.505508,1989.674433,1219.0,843.0,376.0,0.0,0.75,0.75,0.416667
1495,C11546,Silver,Pune,Female,1200.0,1075.401912,224.135558,150.0,150.0,0.0,0.0,0.083333,0.083333,0.0
1496,C11547,Silver,Pune,Female,1500.0,392.992722,168.998137,508.32,0.0,508.32,0.0,1.0,0.0,1.0
1497,C11548,Gold,Kolkata,Male,6000.0,136.743106,1519.011448,1466.05,1344.79,121.26,0.0,1.0,0.75,0.5
1498,C11549,Gold,Chennai,Male,4500.0,2619.752921,1227.952887,2715.8725000000004,1443.5124999999998,887.44,0.0,0.916667,0.666667,0.666667
1499,C11550,Silver,Pune,Female,1200.0,432.385707,1980.281176,2171.86,1048.28,1123.58,138.67751,0.833333,0.416667,0.416667
1500,C11551,Silver,Chennai,Male,3000.0,4.392146,250.20211,47.96,0.0,47.96,0.0,0.166667,0.0,0.166667
1501,C11552,Silver,Chennai,Male,3000.0,109.681353,2272.075479,2118.66,0.0,1171.59375,0.0,0.916667,0.0,0.916667
1502,C11553,Gold,Kolkata,Male,6000.0,632.679411,2432.980638,1363.79,800.0,563.79,0.0,0.75,0.083333,0.666667
1503,C11554,Gold,Kolkata,Male,5700.0,3145.204423,1241.075833,2715.8725000000004,1443.5124999999998,861.07,0.0,1.0,0.416667,0.5
1504,C11555,Gold,Kolkata,Male,6500.0,4942.9272155,1402.586222,0.0,0.0,0.0,468.344852,0.0,0.0,0.0
1505,C11556,Gold,Kolkata,Male,5200.0,4942.9272155,4177.921542875,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
1506,C11557,Silver,Chennai,Male,3300.0,3019.914063,626.302973,0.0,0.0,0.0,397.601082,0.0,0.0,0.0
1507,C11558,Silver,Pune,Female,1500.0,26.485924,235.328971,256.44,0.0,256.44,0.0,0.666667,0.0,0.666667
1508,C11559,Silver,Pune,Female,1500.0,950.717606,1441.710359,0.0,0.0,0.0,1304.763283,0.0,0.0,0.0
1509,C11560,Silver,Pune,Female,1950.0,75.012641,485.738057,480.02,480.02,0.0,0.0,0.083333,0.083333,0.0
1510,C11561,Silver,Chennai,Male,4000.0,3156.418686,2482.014766,2715.8725000000004,1443.5124999999998,1024.0,1037.733925,1.0,0.75,1.0
1511,C11562,Silver,Pune,Female,2250.0,1229.938869,1333.446631,699.96,412.47,287.49,0.0,0.333333,0.166667,0.166667
1512,C11563,Silver,Chennai,Male,4000.0,1589.41431,349.53025,118.79,118.79,0.0,2176.940929,0.416667,0.416667,0.0
1513,C11564,Gold,Kolkata,Male,6500.0,1106.557102,4177.921542875,1342.86,1149.91,192.95,2784.5528481250003,0.333333,0.25,0.083333
1514,C11565,Titanium,Mumbai,Male,13850.0,588.795215,4177.921542875,2715.8725000000004,0.0,1171.59375,0.0,0.5,0.0,0.5
1515,C11566,Gold,Kolkata,Male,5200.0,4627.588589,864.174924,1774.46,1443.5124999999998,0.0,0.0,0.583333,0.583333,0.0
1516,C11567,Silver,Chennai,Male,3000.0,2766.561266,591.132016,1469.05,1443.5124999999998,0.0,1585.242991,0.333333,0.333333,0.0
1517,C11568,Gold,Kolkata,Male,7000.0,4942.9272155,1965.92346,118.41,118.41,0.0,2784.5528481250003,0.083333,0.083333,0.0
1518,C11569,Gold,Kolkata,Male,7000.0,2963.244696,4177.921542875,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
1519,C11570,Gold,Bengaluru,Female,8000.0,211.84382,1826.642642,2176.55,1043.31,1133.24,0.0,0.583333,0.5,0.5
1520,C11571,Silver,Pune,Female,1000.0,903.031624,2210.461973,494.7,0.0,494.7,1111.69,0.833333,0.0,0.833333
1521,C11572,Silver,Chennai,Male,3000.0,793.713659,1533.10785,1307.0,1307.0,0.0,0.0,0.166667,0.166667,0.0
1522,C11573,Platinum,Bengaluru,Male,10500.0,4942.9272155,2856.165405,2715.8725000000004,1443.5124999999998,1130.01,0.0,1.0,0.75,0.583333
1523,C11574,Platinum,Delhi,Male,12000.0,100.904785,1271.161266,1281.44,1202.44,79.0,0.0,1.0,0.75,0.166667
1524,C11575,Gold,Kolkata,Male,7500.0,140.741786,1157.317558,1547.68,1443.5124999999998,88.09,0.0,1.0,0.75,0.416667
1525,C11576,Platinum,Bengaluru,Male,10000.0,3947.749703,918.584591,525.65,525.65,0.0,2784.5528481250003,0.333333,0.333333,0.0
1526,C11577,Gold,Kolkata,Male,6000.0,1981.929376,2803.926679,145.8,0.0,145.8,0.0,0.833333,0.0,0.75
1527,C11578,Silver,Pune,Female,1700.0,975.946428,4024.595117,1572.42,783.03,789.39,1910.395479,1.0,0.583333,1.0
1528,C11579,Silver,Chennai,Male,3000.0,2807.729258,616.424424,0.0,0.0,0.0,109.708511,0.0,0.0,0.0
1529,C11580,Silver,Chennai,Male,3000.0,2613.123168,592.143167,0.0,0.0,0.0,609.316112,0.0,0.0,0.0
1530,C11581,Silver,Chennai,Male,4000.0,6.576315,45.19561,74.49,0.0,74.49,0.0,0.25,0.0,0.166667
1531,C11582,Silver,Pune,Female,1500.0,778.475416,219.322142,353.52,158.0,195.52,1183.478018,0.666667,0.083333,0.583333
1532,C11583,Gold,Bengaluru,Female,9500.0,4942.9272155,2055.673322,2715.8725000000004,1443.5124999999998,384.76,2560.207055,1.0,0.75,0.833333
1533,C11585,Gold,Bengaluru,Female,8000.0,1579.158781,1980.952607,2715.8725000000004,1443.5124999999998,1171.59375,0.0,1.0,0.166667,0.916667
1534,C11586,Platinum,Delhi,Male,13500.0,131.459201,669.589,705.84,0.0,705.84,0.0,0.916667,0.0,0.916667
1535,C11587,Silver,Chennai,Male,3000.0,1764.520491,3815.758864,100.0,100.0,0.0,440.715034,0.083333,0.083333,0.0
1536,C11588,Gold,Kolkata,Male,7500.0,1787.535327,4177.921542875,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
1537,C11589,Gold,Chennai,Male,4500.0,2769.640442,740.45306,738.06,738.06,0.0,1273.269924,0.5,0.5,0.0
1538,C11590,Silver,Chennai,Male,3500.0,0.0,58.761299,88.62,0.0,88.62,0.0,0.583333,0.0,0.5
1539,C11591,Gold,Kolkata,Male,6000.0,774.709467,703.328852,462.0,0.0,462.0,864.137815,1.0,0.0,1.0
1540,C11592,Gold,Bengaluru,Female,8000.0,4533.066139,1588.74192,0.0,0.0,0.0,256.722556,0.0,0.0,0.0
